source_id,source_type,target_id,target_type,type,severity,frequency,efficacy,first_line,interaction_type,description
DIS_00779,Disease,SYM_013,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_013,Symptom,DIS_00779,Disease,CAUSED_BY,,,,,,
DIS_00779,Disease,SYM_032,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_032,Symptom,DIS_00779,Disease,CAUSED_BY,,,,,,
DIS_00779,Disease,SYM_017,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_017,Symptom,DIS_00779,Disease,CAUSED_BY,,,,,,
DIS_00779,Disease,DRG_0027,drug,TREATED_BY,,,variable,True,,
DIS_00779,Disease,TRT_0025,treatment,TREATED_BY,,,high,False,,
DIS_00780,Disease,SYM_044,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_044,Symptom,DIS_00780,Disease,CAUSED_BY,,,,,,
DIS_00780,Disease,SYM_008,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_008,Symptom,DIS_00780,Disease,CAUSED_BY,,,,,,
DIS_00780,Disease,SYM_014,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_014,Symptom,DIS_00780,Disease,CAUSED_BY,,,,,,
DIS_00780,Disease,SYM_037,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_037,Symptom,DIS_00780,Disease,CAUSED_BY,,,,,,
DIS_00780,Disease,SYM_032,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_032,Symptom,DIS_00780,Disease,CAUSED_BY,,,,,,
DIS_00780,Disease,TRT_0012,treatment,TREATED_BY,,,high,True,,
DIS_00780,Disease,DRG_0023,drug,TREATED_BY,,,low,False,,
DIS_00780,Disease,TRT_0013,treatment,TREATED_BY,,,low,False,,
DIS_00781,Disease,SYM_008,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_008,Symptom,DIS_00781,Disease,CAUSED_BY,,,,,,
DIS_00781,Disease,SYM_035,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_035,Symptom,DIS_00781,Disease,CAUSED_BY,,,,,,
DIS_00781,Disease,SYM_032,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_032,Symptom,DIS_00781,Disease,CAUSED_BY,,,,,,
DIS_00781,Disease,SYM_018,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_018,Symptom,DIS_00781,Disease,CAUSED_BY,,,,,,
DIS_00781,Disease,SYM_042,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_042,Symptom,DIS_00781,Disease,CAUSED_BY,,,,,,
DIS_00781,Disease,TRT_0012,treatment,TREATED_BY,,,variable,False,,
DIS_00782,Disease,SYM_013,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_013,Symptom,DIS_00782,Disease,CAUSED_BY,,,,,,
DIS_00782,Disease,SYM_038,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_038,Symptom,DIS_00782,Disease,CAUSED_BY,,,,,,
DIS_00782,Disease,SYM_014,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_014,Symptom,DIS_00782,Disease,CAUSED_BY,,,,,,
DIS_00782,Disease,TRT_0011,treatment,TREATED_BY,,,low,True,,
DIS_00782,Disease,TRT_0009,treatment,TREATED_BY,,,moderate,True,,
DIS_00782,Disease,DRG_0052,drug,TREATED_BY,,,low,False,,
DIS_00783,Disease,SYM_001,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_001,Symptom,DIS_00783,Disease,CAUSED_BY,,,,,,
DIS_00783,Disease,SYM_015,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_015,Symptom,DIS_00783,Disease,CAUSED_BY,,,,,,
DIS_00783,Disease,SYM_040,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_040,Symptom,DIS_00783,Disease,CAUSED_BY,,,,,,
DIS_00783,Disease,SYM_013,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_013,Symptom,DIS_00783,Disease,CAUSED_BY,,,,,,
DIS_00783,Disease,SYM_012,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_012,Symptom,DIS_00783,Disease,CAUSED_BY,,,,,,
DIS_00783,Disease,SYM_009,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_009,Symptom,DIS_00783,Disease,CAUSED_BY,,,,,,
DIS_00783,Disease,DRG_0006,drug,TREATED_BY,,,low,True,,
DIS_00784,Disease,SYM_015,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_015,Symptom,DIS_00784,Disease,CAUSED_BY,,,,,,
DIS_00784,Disease,SYM_047,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_047,Symptom,DIS_00784,Disease,CAUSED_BY,,,,,,
DIS_00784,Disease,SYM_030,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_030,Symptom,DIS_00784,Disease,CAUSED_BY,,,,,,
DIS_00784,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_018,Symptom,DIS_00784,Disease,CAUSED_BY,,,,,,
DIS_00784,Disease,DRG_0008,drug,TREATED_BY,,,variable,False,,
DIS_00785,Disease,SYM_037,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_037,Symptom,DIS_00785,Disease,CAUSED_BY,,,,,,
DIS_00785,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_018,Symptom,DIS_00785,Disease,CAUSED_BY,,,,,,
DIS_00785,Disease,SYM_036,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_036,Symptom,DIS_00785,Disease,CAUSED_BY,,,,,,
DIS_00785,Disease,DRG_0062,drug,TREATED_BY,,,low,True,,
DIS_00785,Disease,DRG_0082,drug,TREATED_BY,,,moderate,True,,
DIS_00785,Disease,TRT_0012,treatment,TREATED_BY,,,low,False,,
DIS_00786,Disease,SYM_038,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_038,Symptom,DIS_00786,Disease,CAUSED_BY,,,,,,
DIS_00786,Disease,SYM_048,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_048,Symptom,DIS_00786,Disease,CAUSED_BY,,,,,,
DIS_00786,Disease,SYM_037,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_037,Symptom,DIS_00786,Disease,CAUSED_BY,,,,,,
DIS_00786,Disease,DRG_0023,drug,TREATED_BY,,,low,True,,
DIS_00787,Disease,SYM_020,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_020,Symptom,DIS_00787,Disease,CAUSED_BY,,,,,,
DIS_00787,Disease,SYM_019,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_019,Symptom,DIS_00787,Disease,CAUSED_BY,,,,,,
DIS_00787,Disease,SYM_045,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_045,Symptom,DIS_00787,Disease,CAUSED_BY,,,,,,
DIS_00787,Disease,SYM_027,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_027,Symptom,DIS_00787,Disease,CAUSED_BY,,,,,,
DIS_00787,Disease,SYM_035,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_035,Symptom,DIS_00787,Disease,CAUSED_BY,,,,,,
DIS_00787,Disease,SYM_013,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_013,Symptom,DIS_00787,Disease,CAUSED_BY,,,,,,
DIS_00787,Disease,DRG_0056,drug,TREATED_BY,,,high,False,,
DIS_00787,Disease,DRG_0028,drug,TREATED_BY,,,high,False,,
DIS_00787,Disease,DRG_0002,drug,TREATED_BY,,,moderate,False,,
DIS_00788,Disease,SYM_045,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_045,Symptom,DIS_00788,Disease,CAUSED_BY,,,,,,
DIS_00788,Disease,SYM_010,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_010,Symptom,DIS_00788,Disease,CAUSED_BY,,,,,,
DIS_00788,Disease,SYM_039,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_039,Symptom,DIS_00788,Disease,CAUSED_BY,,,,,,
DIS_00788,Disease,SYM_026,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_026,Symptom,DIS_00788,Disease,CAUSED_BY,,,,,,
DIS_00788,Disease,SYM_005,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_005,Symptom,DIS_00788,Disease,CAUSED_BY,,,,,,
DIS_00788,Disease,SYM_027,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_027,Symptom,DIS_00788,Disease,CAUSED_BY,,,,,,
DIS_00788,Disease,DRG_0060,drug,TREATED_BY,,,variable,False,,
DIS_00788,Disease,DRG_0004,drug,TREATED_BY,,,high,True,,
DIS_00789,Disease,SYM_016,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_016,Symptom,DIS_00789,Disease,CAUSED_BY,,,,,,
DIS_00789,Disease,SYM_037,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_037,Symptom,DIS_00789,Disease,CAUSED_BY,,,,,,
DIS_00789,Disease,SYM_030,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_030,Symptom,DIS_00789,Disease,CAUSED_BY,,,,,,
DIS_00789,Disease,SYM_006,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_006,Symptom,DIS_00789,Disease,CAUSED_BY,,,,,,
DIS_00789,Disease,SYM_042,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_042,Symptom,DIS_00789,Disease,CAUSED_BY,,,,,,
DIS_00789,Disease,SYM_011,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_011,Symptom,DIS_00789,Disease,CAUSED_BY,,,,,,
DIS_00789,Disease,DRG_0070,drug,TREATED_BY,,,variable,True,,
DIS_00790,Disease,SYM_005,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_005,Symptom,DIS_00790,Disease,CAUSED_BY,,,,,,
DIS_00790,Disease,SYM_010,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_010,Symptom,DIS_00790,Disease,CAUSED_BY,,,,,,
DIS_00790,Disease,SYM_002,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_002,Symptom,DIS_00790,Disease,CAUSED_BY,,,,,,
DIS_00790,Disease,SYM_046,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_046,Symptom,DIS_00790,Disease,CAUSED_BY,,,,,,
DIS_00790,Disease,SYM_008,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_008,Symptom,DIS_00790,Disease,CAUSED_BY,,,,,,
DIS_00790,Disease,SYM_037,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_037,Symptom,DIS_00790,Disease,CAUSED_BY,,,,,,
DIS_00790,Disease,TRT_0022,treatment,TREATED_BY,,,high,False,,
DIS_00790,Disease,DRG_0033,drug,TREATED_BY,,,low,True,,
DIS_00791,Disease,SYM_004,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_004,Symptom,DIS_00791,Disease,CAUSED_BY,,,,,,
DIS_00791,Disease,SYM_049,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_049,Symptom,DIS_00791,Disease,CAUSED_BY,,,,,,
DIS_00791,Disease,SYM_009,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_009,Symptom,DIS_00791,Disease,CAUSED_BY,,,,,,
DIS_00791,Disease,SYM_010,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_010,Symptom,DIS_00791,Disease,CAUSED_BY,,,,,,
DIS_00791,Disease,SYM_001,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_001,Symptom,DIS_00791,Disease,CAUSED_BY,,,,,,
DIS_00791,Disease,SYM_012,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_012,Symptom,DIS_00791,Disease,CAUSED_BY,,,,,,
DIS_00791,Disease,DRG_0019,drug,TREATED_BY,,,high,False,,
DIS_00792,Disease,SYM_048,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_048,Symptom,DIS_00792,Disease,CAUSED_BY,,,,,,
DIS_00792,Disease,SYM_012,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_012,Symptom,DIS_00792,Disease,CAUSED_BY,,,,,,
DIS_00792,Disease,SYM_014,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_014,Symptom,DIS_00792,Disease,CAUSED_BY,,,,,,
DIS_00792,Disease,SYM_042,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_042,Symptom,DIS_00792,Disease,CAUSED_BY,,,,,,
DIS_00792,Disease,SYM_007,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_007,Symptom,DIS_00792,Disease,CAUSED_BY,,,,,,
DIS_00792,Disease,DRG_0053,drug,TREATED_BY,,,high,False,,
DIS_00792,Disease,DRG_0078,drug,TREATED_BY,,,low,True,,
DIS_00793,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_018,Symptom,DIS_00793,Disease,CAUSED_BY,,,,,,
DIS_00793,Disease,SYM_038,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_038,Symptom,DIS_00793,Disease,CAUSED_BY,,,,,,
DIS_00793,Disease,SYM_025,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_025,Symptom,DIS_00793,Disease,CAUSED_BY,,,,,,
DIS_00793,Disease,SYM_007,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_007,Symptom,DIS_00793,Disease,CAUSED_BY,,,,,,
DIS_00793,Disease,DRG_0069,drug,TREATED_BY,,,high,True,,
DIS_00793,Disease,TRT_0019,treatment,TREATED_BY,,,variable,False,,
DIS_00794,Disease,SYM_047,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_047,Symptom,DIS_00794,Disease,CAUSED_BY,,,,,,
DIS_00794,Disease,SYM_031,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_031,Symptom,DIS_00794,Disease,CAUSED_BY,,,,,,
DIS_00794,Disease,SYM_009,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_009,Symptom,DIS_00794,Disease,CAUSED_BY,,,,,,
DIS_00794,Disease,SYM_025,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_025,Symptom,DIS_00794,Disease,CAUSED_BY,,,,,,
DIS_00794,Disease,SYM_033,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_033,Symptom,DIS_00794,Disease,CAUSED_BY,,,,,,
DIS_00794,Disease,DRG_0034,drug,TREATED_BY,,,high,True,,
DIS_00794,Disease,DRG_0057,drug,TREATED_BY,,,high,True,,
DIS_00795,Disease,SYM_032,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_032,Symptom,DIS_00795,Disease,CAUSED_BY,,,,,,
DIS_00795,Disease,SYM_006,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_006,Symptom,DIS_00795,Disease,CAUSED_BY,,,,,,
DIS_00795,Disease,SYM_003,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_003,Symptom,DIS_00795,Disease,CAUSED_BY,,,,,,
DIS_00795,Disease,TRT_0010,treatment,TREATED_BY,,,moderate,False,,
DIS_00795,Disease,DRG_0078,drug,TREATED_BY,,,moderate,True,,
DIS_00795,Disease,TRT_0016,treatment,TREATED_BY,,,low,True,,
DIS_00796,Disease,SYM_035,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_035,Symptom,DIS_00796,Disease,CAUSED_BY,,,,,,
DIS_00796,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_018,Symptom,DIS_00796,Disease,CAUSED_BY,,,,,,
DIS_00796,Disease,SYM_033,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_033,Symptom,DIS_00796,Disease,CAUSED_BY,,,,,,
DIS_00796,Disease,SYM_015,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_015,Symptom,DIS_00796,Disease,CAUSED_BY,,,,,,
DIS_00796,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_018,Symptom,DIS_00796,Disease,CAUSED_BY,,,,,,
DIS_00796,Disease,TRT_0007,treatment,TREATED_BY,,,high,True,,
DIS_00797,Disease,SYM_011,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_011,Symptom,DIS_00797,Disease,CAUSED_BY,,,,,,
DIS_00797,Disease,SYM_044,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_044,Symptom,DIS_00797,Disease,CAUSED_BY,,,,,,
DIS_00797,Disease,SYM_023,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_023,Symptom,DIS_00797,Disease,CAUSED_BY,,,,,,
DIS_00797,Disease,TRT_0013,treatment,TREATED_BY,,,moderate,True,,
DIS_00798,Disease,SYM_002,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_002,Symptom,DIS_00798,Disease,CAUSED_BY,,,,,,
DIS_00798,Disease,SYM_016,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_016,Symptom,DIS_00798,Disease,CAUSED_BY,,,,,,
DIS_00798,Disease,SYM_030,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_030,Symptom,DIS_00798,Disease,CAUSED_BY,,,,,,
DIS_00798,Disease,DRG_0001,drug,TREATED_BY,,,high,True,,
DIS_00798,Disease,DRG_0016,drug,TREATED_BY,,,low,True,,
DIS_00798,Disease,DRG_0052,drug,TREATED_BY,,,high,True,,
DIS_00799,Disease,SYM_025,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_025,Symptom,DIS_00799,Disease,CAUSED_BY,,,,,,
DIS_00799,Disease,SYM_009,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_009,Symptom,DIS_00799,Disease,CAUSED_BY,,,,,,
DIS_00799,Disease,SYM_030,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_030,Symptom,DIS_00799,Disease,CAUSED_BY,,,,,,
DIS_00799,Disease,DRG_0002,drug,TREATED_BY,,,low,False,,
DIS_00799,Disease,DRG_0070,drug,TREATED_BY,,,high,False,,
DIS_00800,Disease,SYM_017,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_017,Symptom,DIS_00800,Disease,CAUSED_BY,,,,,,
DIS_00800,Disease,SYM_003,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_003,Symptom,DIS_00800,Disease,CAUSED_BY,,,,,,
DIS_00800,Disease,SYM_039,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_039,Symptom,DIS_00800,Disease,CAUSED_BY,,,,,,
DIS_00800,Disease,SYM_016,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_016,Symptom,DIS_00800,Disease,CAUSED_BY,,,,,,
DIS_00800,Disease,SYM_007,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_007,Symptom,DIS_00800,Disease,CAUSED_BY,,,,,,
DIS_00800,Disease,SYM_006,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_006,Symptom,DIS_00800,Disease,CAUSED_BY,,,,,,
DIS_00800,Disease,DRG_0012,drug,TREATED_BY,,,low,False,,
DIS_00800,Disease,DRG_0043,drug,TREATED_BY,,,moderate,False,,
DIS_00801,Disease,SYM_002,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_002,Symptom,DIS_00801,Disease,CAUSED_BY,,,,,,
DIS_00801,Disease,SYM_043,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_043,Symptom,DIS_00801,Disease,CAUSED_BY,,,,,,
DIS_00801,Disease,SYM_024,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_024,Symptom,DIS_00801,Disease,CAUSED_BY,,,,,,
DIS_00801,Disease,SYM_049,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_049,Symptom,DIS_00801,Disease,CAUSED_BY,,,,,,
DIS_00801,Disease,DRG_0053,drug,TREATED_BY,,,high,False,,
DIS_00801,Disease,DRG_0042,drug,TREATED_BY,,,variable,False,,
DIS_00802,Disease,SYM_038,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_038,Symptom,DIS_00802,Disease,CAUSED_BY,,,,,,
DIS_00802,Disease,SYM_028,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_028,Symptom,DIS_00802,Disease,CAUSED_BY,,,,,,
DIS_00802,Disease,SYM_046,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_046,Symptom,DIS_00802,Disease,CAUSED_BY,,,,,,
DIS_00802,Disease,SYM_004,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_004,Symptom,DIS_00802,Disease,CAUSED_BY,,,,,,
DIS_00802,Disease,SYM_042,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_042,Symptom,DIS_00802,Disease,CAUSED_BY,,,,,,
DIS_00802,Disease,TRT_0014,treatment,TREATED_BY,,,high,True,,
DIS_00802,Disease,DRG_0018,drug,TREATED_BY,,,moderate,False,,
DIS_00802,Disease,DRG_0077,drug,TREATED_BY,,,low,True,,
DIS_00803,Disease,SYM_026,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_026,Symptom,DIS_00803,Disease,CAUSED_BY,,,,,,
DIS_00803,Disease,SYM_034,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_034,Symptom,DIS_00803,Disease,CAUSED_BY,,,,,,
DIS_00803,Disease,SYM_032,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_032,Symptom,DIS_00803,Disease,CAUSED_BY,,,,,,
DIS_00803,Disease,SYM_009,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_009,Symptom,DIS_00803,Disease,CAUSED_BY,,,,,,
DIS_00803,Disease,DRG_0082,drug,TREATED_BY,,,moderate,False,,
DIS_00803,Disease,DRG_0040,drug,TREATED_BY,,,moderate,True,,
DIS_00804,Disease,SYM_030,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_030,Symptom,DIS_00804,Disease,CAUSED_BY,,,,,,
DIS_00804,Disease,SYM_019,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_019,Symptom,DIS_00804,Disease,CAUSED_BY,,,,,,
DIS_00804,Disease,SYM_040,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_040,Symptom,DIS_00804,Disease,CAUSED_BY,,,,,,
DIS_00804,Disease,SYM_036,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_036,Symptom,DIS_00804,Disease,CAUSED_BY,,,,,,
DIS_00804,Disease,SYM_036,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_036,Symptom,DIS_00804,Disease,CAUSED_BY,,,,,,
DIS_00804,Disease,DRG_0081,drug,TREATED_BY,,,moderate,False,,
DIS_00805,Disease,SYM_037,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_037,Symptom,DIS_00805,Disease,CAUSED_BY,,,,,,
DIS_00805,Disease,SYM_043,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_043,Symptom,DIS_00805,Disease,CAUSED_BY,,,,,,
DIS_00805,Disease,SYM_003,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_003,Symptom,DIS_00805,Disease,CAUSED_BY,,,,,,
DIS_00805,Disease,SYM_039,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_039,Symptom,DIS_00805,Disease,CAUSED_BY,,,,,,
DIS_00805,Disease,SYM_004,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_004,Symptom,DIS_00805,Disease,CAUSED_BY,,,,,,
DIS_00805,Disease,DRG_0004,drug,TREATED_BY,,,high,True,,
DIS_00805,Disease,DRG_0017,drug,TREATED_BY,,,moderate,True,,
DIS_00806,Disease,SYM_006,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_006,Symptom,DIS_00806,Disease,CAUSED_BY,,,,,,
DIS_00806,Disease,SYM_047,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_047,Symptom,DIS_00806,Disease,CAUSED_BY,,,,,,
DIS_00806,Disease,SYM_009,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_009,Symptom,DIS_00806,Disease,CAUSED_BY,,,,,,
DIS_00806,Disease,SYM_023,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_023,Symptom,DIS_00806,Disease,CAUSED_BY,,,,,,
DIS_00806,Disease,SYM_002,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_002,Symptom,DIS_00806,Disease,CAUSED_BY,,,,,,
DIS_00806,Disease,SYM_001,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_001,Symptom,DIS_00806,Disease,CAUSED_BY,,,,,,
DIS_00806,Disease,TRT_0012,treatment,TREATED_BY,,,low,True,,
DIS_00806,Disease,TRT_0020,treatment,TREATED_BY,,,low,False,,
DIS_00807,Disease,SYM_047,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_047,Symptom,DIS_00807,Disease,CAUSED_BY,,,,,,
DIS_00807,Disease,SYM_042,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_042,Symptom,DIS_00807,Disease,CAUSED_BY,,,,,,
DIS_00807,Disease,SYM_029,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_029,Symptom,DIS_00807,Disease,CAUSED_BY,,,,,,
DIS_00807,Disease,SYM_041,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_041,Symptom,DIS_00807,Disease,CAUSED_BY,,,,,,
DIS_00807,Disease,SYM_002,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_002,Symptom,DIS_00807,Disease,CAUSED_BY,,,,,,
DIS_00807,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_022,Symptom,DIS_00807,Disease,CAUSED_BY,,,,,,
DIS_00807,Disease,DRG_0064,drug,TREATED_BY,,,moderate,False,,
DIS_00807,Disease,DRG_0063,drug,TREATED_BY,,,moderate,False,,
DIS_00808,Disease,SYM_023,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_023,Symptom,DIS_00808,Disease,CAUSED_BY,,,,,,
DIS_00808,Disease,SYM_032,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_032,Symptom,DIS_00808,Disease,CAUSED_BY,,,,,,
DIS_00808,Disease,SYM_011,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_011,Symptom,DIS_00808,Disease,CAUSED_BY,,,,,,
DIS_00808,Disease,SYM_048,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_048,Symptom,DIS_00808,Disease,CAUSED_BY,,,,,,
DIS_00808,Disease,DRG_0024,drug,TREATED_BY,,,variable,False,,
DIS_00808,Disease,DRG_0001,drug,TREATED_BY,,,variable,False,,
DIS_00808,Disease,TRT_0006,treatment,TREATED_BY,,,variable,False,,
DIS_00809,Disease,SYM_010,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_010,Symptom,DIS_00809,Disease,CAUSED_BY,,,,,,
DIS_00809,Disease,SYM_005,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_005,Symptom,DIS_00809,Disease,CAUSED_BY,,,,,,
DIS_00809,Disease,SYM_035,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_035,Symptom,DIS_00809,Disease,CAUSED_BY,,,,,,
